"site","zone","Row.names","Name","Image.ID","Image.name","Annotation.status","Points","tile","meta","com_treat","meta_treat","time_point","period","Date","MDS1","MDS2","nutrient_treat","herb_treat","nutrient_treat_sp","herb_treat_sp","site_treatment"
2,"C","452","pc050695.jpg",3943599,"PC050695.jpg","Confirmed",100,472,7,"S","simple","T4",NA,"12/4/24",0.31893590195452,0.367545204811534,"high","low","high nutrients","low herbivore","HN_LH_2"
2,"C","732","t2_204_ss.jpg",3504722,"T2_204_SS.jpg","Confirmed",100,204,4,"C","complex","T2",NA,"7/17/23",0.0202139763162954,0.142426071734154,"high","low","high nutrients","low herbivore","HN_LH_2"
2,"C","370","p9141024.jpg",3694917,"P9141024.jpg","Confirmed",100,435,8,"S","mix","T3",NA,"9/14/23",0.253133369391732,0.527584892753807,"high","low","high nutrients","low herbivore","HN_LH_2"
2,"C","117","p2152855.jpg",4027773,"P2152855.jpg","Confirmed",100,434,13,"S","simple","T5",NA,"2/15/24",0.04988345140266,0.30421315862009,"high","low","high nutrients","low herbivore","HN_LH_2"
2,"C","360","p9141000.jpg",3694905,"P9141000.jpg","Confirmed",100,425,11,"S","mix","T3",NA,"9/14/23",0.317543889858242,0.190894489164551,"high","low","high nutrients","low herbivore","HN_LH_2"
2,"C","119","p2152859.jpg",4027775,"P2152859.jpg","Confirmed",100,199,11,"C","mix","T5",NA,"2/15/24",-0.618573272395074,-0.0252627044893347,"high","low","high nutrients","low herbivore","HN_LH_2"
2,"C","447","pc050686.jpg",3943575,"PC050686.jpg","Confirmed",100,415,6,"S","mix","T4",NA,"12/4/24",0.34565628994251,0.239334355992939,"high","low","high nutrients","low herbivore","HN_LH_2"
2,"C","774","t2_269_ss.jpg",3504757,"T2_269_SS.jpg","Confirmed",100,269,12,"C","complex","T2",NA,"7/17/23",-0.0145851623398165,0.371398028357422,"high","low","high nutrients","low herbivore","HN_LH_2"
2,"C","120","p2152862.jpg",4027776,"P2152862.jpg","Confirmed",100,183,6,"C","mix","T5",NA,"2/15/24",-0.63086429419727,-0.12342757840459,"high","low","high nutrients","low herbivore","HN_LH_2"
2,"C","812","t2_415_ss.jpg",3504791,"T2_415_SS.jpg","Confirmed",100,415,6,"S","mix","T2",NA,"7/17/23",0.169673544266235,0.44361040492483,"high","low","high nutrients","low herbivore","HN_LH_2"
2,"C","450","pc050691.jpg",3943595,"PC050691.jpg","Confirmed",100,199,11,"C","mix","T4",NA,"12/4/24",-0.387874031986864,-0.12729992213853,"high","low","high nutrients","low herbivore","HN_LH_2"
2,"C","124","p2152874.jpg",4027782,"P2152874.jpg","Confirmed",100,125,9,"C","complex","T5",NA,"2/15/24",-0.906723623957577,-0.21565324066642,"high","low","high nutrients","low herbivore","HN_LH_2"
2,"C","343","p9140964.jpg",3694888,"P9140964.jpg","Confirmed",100,204,4,"C","complex","T3",NA,"9/14/23",-0.0986921078625944,0.0589012135460158,"high","low","high nutrients","low herbivore","HN_LH_2"
2,"C","100","p2152820.jpg",4027756,"P2152820.jpg","Confirmed",100,433,3,"S","mix","T5",NA,"2/15/24",-1.25561358754926,-0.0359495050241238,"high","low","high nutrients","low herbivore","HN_LH_2"
2,"C","127","p2152879.jpg",4027785,"P2152879.jpg","Confirmed",100,461,10,"S","simple","T5",NA,"2/15/24",-0.569165979562454,0.254459077383823,"high","low","high nutrients","low herbivore","HN_LH_2"
2,"C","346","p9140969.jpg",3694891,"P9140969.jpg","Confirmed",100,433,3,"S","mix","T3",NA,"9/14/23",0.045612894386381,0.484842115494315,"high","low","high nutrients","low herbivore","HN_LH_2"
2,"C","455","pc050709.jpg",3943605,"PC050709.jpg","Confirmed",100,125,9,"C","complex","T4",NA,"12/4/24",-0.330868201661914,-0.0546192891462119,"high","low","high nutrients","low herbivore","HN_LH_2"
2,"C","456","pc050710.jpg",3943607,"PC050710.jpg","Confirmed",100,249,9,"C","complex","T4",NA,"12/4/24",-0.27039756501463,0.0544147480031748,"high","low","high nutrients","low herbivore","HN_LH_2"
2,"C","821","t2_433_ss.jpg",3504796,"T2_433_SS.jpg","Confirmed",100,433,3,"S","mix","T2",NA,"7/17/23",0.0840388902104657,0.321380276693671,"high","low","high nutrients","low herbivore","HN_LH_2"
2,"C","713","t2_177_ss.jpg",3504707,"T2_177_SS.jpg","Confirmed",100,177,4,"C","complex","T2",NA,"7/17/23",0.088786973936872,0.29246355028923,"high","low","high nutrients","low herbivore","HN_LH_2"
2,"C","858","t2_493_ss.jpg",3504827,"T2_493_SS.jpg","Confirmed",100,493,13,"S","simple","T2",NA,"7/17/23",0.33784354985701,0.371867004367003,"high","low","high nutrients","low herbivore","HN_LH_2"
2,"C","823","t2_435_ss.jpg",3504798,"T2_435_SS.jpg","Confirmed",100,435,8,"S","mix","T2",NA,"7/17/23",0.394865669552148,0.297833666106897,"high","low","high nutrients","low herbivore","HN_LH_2"
2,"C","436","pc050663.jpg",3943564,"PC050663.jpg","Confirmed",100,197,3,"C","mix","T4",NA,"12/4/24",-0.0690395730337832,0.251269972961963,"high","low","high nutrients","low herbivore","HN_LH_2"
2,"C","437","pc050666.jpg",3943565,"PC050666.jpg","Confirmed",100,142,1,"C","complex","T4",NA,"12/4/24",-0.261548062776638,0.135800990051866,"high","low","high nutrients","low herbivore","HN_LH_2"
2,"C","438","pc050667.jpg",3943566,"PC050667.jpg","Confirmed",100,168,1,"C","complex","T4",NA,"12/4/24",-0.30311209731498,-0.109919261718864,"high","low","high nutrients","low herbivore","HN_LH_2"
2,"C","439","pc050671.jpg",3943567,"PC050671.jpg","Confirmed",100,269,12,"C","complex","T4",NA,"12/4/24",-0.344840144576301,-0.21409121653757,"high","low","high nutrients","low herbivore","HN_LH_2"
2,"C","694","t2_142_ss.jpg",3504690,"T2_142_SS.jpg","Confirmed",100,142,1,"C","complex","T2",NA,"7/17/23",-0.178839514629243,0.438875206020391,"high","low","high nutrients","low herbivore","HN_LH_2"
2,"C","368","p9141020.jpg",3694915,"P9141020.jpg","Confirmed",100,461,10,"S","simple","T3",NA,"9/14/23",0.112824131740738,0.670740699561352,"high","low","high nutrients","low herbivore","HN_LH_2"
2,"C","684","t2_125_ss.jpg",3504679,"T2_125_SS.jpg","Confirmed",100,125,9,"C","complex","T2",NA,"7/17/23",-0.095968970935599,0.422400375974553,"high","low","high nutrients","low herbivore","HN_LH_2"
2,"C","831","t2_445_ss.jpg",3504801,"T2_445_SS.jpg","Confirmed",100,445,7,"S","simple","T2",NA,"7/17/23",0.185003461089727,0.39327341149132,"high","low","high nutrients","low herbivore","HN_LH_2"
2,"C","104","p2152828.jpg",4027760,"P2152828.jpg","Confirmed",100,528,5,"S","simple","T5",NA,"2/15/24",0.401023959978194,-0.134493405428311,"high","low","high nutrients","low herbivore","HN_LH_2"
2,"C","445","pc050682.jpg",3943573,"PC050682.jpg","Confirmed",100,210,15,"C","complex","T4",NA,"12/4/24",-0.567365258962332,0.0468928276144264,"high","low","high nutrients","low herbivore","HN_LH_2"
2,"C","760","t2_249_ss.jpg",3504743,"T2_249_SS.jpg","Confirmed",100,249,9,"C","complex","T2",NA,"7/17/23",0.251861467048754,0.195302427726317,"high","low","high nutrients","low herbivore","HN_LH_2"
2,"C","446","pc050683.jpg",3943574,"PC050683.jpg","Confirmed",100,207,15,"C","complex","T4",NA,"12/4/24",-0.555215110625993,0.192940091854213,"high","low","high nutrients","low herbivore","HN_LH_2"
2,"C","736","t2_210_ss.jpg",3504727,"T2_210_SS.jpg","Confirmed",100,210,15,"C","complex","T2",NA,"7/17/23",-0.0910391604475881,0.497207180423555,"high","low","high nutrients","low herbivore","HN_LH_2"
2,"C","458","pc050713.jpg",3943611,"PC050713.jpg","Confirmed",100,514,10,"S","simple","T4",NA,"12/4/24",-0.0737322782644295,0.103616398739643,"high","low","high nutrients","low herbivore","HN_LH_2"
2,"C","849","t2_472_ss.jpg",3504819,"T2_472_SS.jpg","Confirmed",100,472,7,"S","simple","T2",NA,"7/17/23",0.117620966217198,0.307030853815055,"high","low","high nutrients","low herbivore","HN_LH_2"
2,"C","872","t2_514_ss.jpg",3504836,"T2_514_SS.jpg","Confirmed",100,514,10,"S","simple","T2",NA,"7/17/23",0.45230307903919,0.678586114568747,"high","low","high nutrients","low herbivore","HN_LH_2"
2,"C","850","t2_475_ss.jpg",3504820,"T2_475_SS.jpg","Confirmed",100,475,2,"S","simple","T2",NA,"7/17/23",0.0160756656852734,0.326291171432031,"high","low","high nutrients","low herbivore","HN_LH_2"
2,"C","742","t2_225_ss.jpg",3504731,"T2_225_SS.jpg","Confirmed",100,225,8,"C","mix","T2",NA,"7/17/23",0.02226779020817,0.297165570352693,"high","low","high nutrients","low herbivore","HN_LH_2"
2,"C","451","pc050694.jpg",3943597,"PC050694.jpg","Confirmed",100,445,7,"S","simple","T4",NA,"12/4/24",0.313698001109626,0.0771654950392677,"high","low","high nutrients","low herbivore","HN_LH_2"
2,"C","369","p9141023.jpg",3694916,"P9141023.jpg","Confirmed",100,225,8,"C","mix","T3",NA,"9/14/23",-0.32591148664014,0.178180452423288,"high","low","high nutrients","low herbivore","HN_LH_2"
2,"C","442","pc050676.jpg",3943570,"PC050676.jpg","Confirmed",100,475,2,"S","simple","T4",NA,"12/4/24",0.449577281416924,0.254617321258428,"high","low","high nutrients","low herbivore","HN_LH_2"
2,"C","879","t2_528_ss.jpg",3504846,"T2_528_SS.jpg","Confirmed",100,528,5,"S","simple","T2",NA,"7/17/23",0.163275976940714,0.180197494617642,"high","low","high nutrients","low herbivore","HN_LH_2"
2,"C","359","p9140999.jpg",3694904,"P9140999.jpg","Confirmed",100,199,11,"C","mix","T3",NA,"9/14/23",-0.509350641271098,0.603076579255435,"high","low","high nutrients","low herbivore","HN_LH_2"
2,"C","372","p9141028.jpg",3694919,"P9141028.jpg","Confirmed",100,337,2,"S","simple","T3",NA,"9/14/23",0.0911583905371741,0.273322521902464,"high","low","high nutrients","low herbivore","HN_LH_2"
2,"C","348","p9140974.jpg",3694893,"P9140974.jpg","Confirmed",100,460,5,"S","simple","T3",NA,"9/14/23",0.255575964996308,0.0895488304024385,"high","low","high nutrients","low herbivore","HN_LH_2"
2,"C","349","p9140978.jpg",3694894,"P9140978.jpg","Confirmed",100,269,12,"C","complex","T3",NA,"9/14/23",-0.123576290828108,0.0654172489722785,"high","low","high nutrients","low herbivore","HN_LH_2"
2,"C","457","pc050712.jpg",3943609,"PC050712.jpg","Confirmed",100,461,10,"S","simple","T4",NA,"12/4/24",-0.633524354292832,0.148385037712592,"high","low","high nutrients","low herbivore","HN_LH_2"
2,"C","363","p9141007.jpg",3694908,"P9141007.jpg","Confirmed",100,445,7,"S","simple","T3",NA,"9/14/23",0.370087012401776,0.34070316702172,"high","low","high nutrients","low herbivore","HN_LH_2"
2,"C","448","pc050687.jpg",3943576,"PC050687.jpg","Confirmed",100,183,6,"C","mix","T4",NA,"12/4/24",-0.32893856843948,0.0948397381065384,"high","low","high nutrients","low herbivore","HN_LH_2"
2,"C","818","t2_425_ss.jpg",3504793,"T2_425_SS.jpg","Confirmed",100,425,11,"S","mix","T2",NA,"7/17/23",0.468965785558277,0.177790063578805,"high","low","high nutrients","low herbivore","HN_LH_2"
2,"C","365","p9141015.jpg",3694912,"P9141015.jpg","Confirmed",100,125,9,"C","complex","T3",NA,"9/14/23",-0.178565098468408,0.161776866073556,"high","low","high nutrients","low herbivore","HN_LH_2"
2,"C","345","p9140968.jpg",3694890,"P9140968.jpg","Confirmed",100,197,3,"C","mix","T3",NA,"9/14/23",-0.444713264311748,0.511726335866849,"high","low","high nutrients","low herbivore","HN_LH_2"
2,"C","453","pc050705.jpg",3943601,"PC050705.jpg","Confirmed",100,225,8,"C","mix","T4",NA,"12/4/24",-0.183638433303182,0.07386761104277,"high","low","high nutrients","low herbivore","HN_LH_2"
2,"C","844","t2_461_ss.jpg",3504811,"T2_461_SS.jpg","Confirmed",100,461,10,"S","simple","T2",NA,"7/17/23",0.181214574985223,0.520735469796882,"high","low","high nutrients","low herbivore","HN_LH_2"
2,"C","454","pc050706.jpg",3943603,"PC050706.jpg","Confirmed",100,435,8,"S","mix","T4",NA,"12/4/24",0.331563308017323,0.153545352557535,"high","low","high nutrients","low herbivore","HN_LH_2"
2,"C","783","t2_337_ss.jpg",3504766,"T2_337_SS.jpg","Confirmed",100,337,2,"S","simple","T2",NA,"7/17/23",0.14277281286395,0.656311721748884,"high","low","high nutrients","low herbivore","HN_LH_2"
2,"C","444","pc050680.jpg",3943572,"PC050680.jpg","Confirmed",100,493,13,"S","simple","T4",NA,"12/4/24",0.273540726469526,0.200210133452011,"high","low","high nutrients","low herbivore","HN_LH_2"
2,"C","843","t2_460_ss.jpg",3504810,"T2_460_SS.jpg","Confirmed",100,460,5,"S","simple","T2",NA,"7/17/23",0.0607461552943362,0.195707708248422,"high","low","high nutrients","low herbivore","HN_LH_2"
2,"C","734","t2_207_ss.jpg",3504725,"T2_207_SS.jpg","Confirmed",100,207,15,"C","complex","T2",NA,"7/17/23",-0.105137145892116,0.350374054202125,"high","low","high nutrients","low herbivore","HN_LH_2"
2,"C","358","p9140996.jpg",3694903,"P9140996.jpg","Confirmed",100,493,13,"S","simple","T3",NA,"9/14/23",-0.00550066944832489,0.364319872716825,"high","low","high nutrients","low herbivore","HN_LH_2"
3,"A","138","p2162964.jpg",4027807,"P2162964.jpg","Confirmed",100,190,3,"C","complex","T5",NA,"2/16/24",-0.113540139237932,-0.259527044665976,"low","low","low nutrients","low herbivore","LN_LH_3"
3,"A","832","t2_446_ss.jpg",3512989,"T2_446_SS.jpg","Confirmed",100,446,7,"S","simple","T2",NA,"7/17/23",0.47694742989292,-0.263134823211852,"low","low","low nutrients","low herbivore","LN_LH_3"
3,"A","825","t2_438_ss.jpg",3512984,"T2_438_SS.jpg","Confirmed",100,438,1,"S","mix","T2",NA,"7/17/23",0.290285309360009,0.122950687982959,"low","low","low nutrients","low herbivore","LN_LH_3"
3,"A","282","p9110702.jpg",3694789,"P9110702.jpg","Confirmed",100,410,11,"S","mix","T3",NA,"9/11/23",0.539216411502878,0.00192821860962246,"low","low","low nutrients","low herbivore","LN_LH_3"
3,"A","280","p9110698.jpg",3694787,"P9110698.jpg","Confirmed",100,228,3,"C","complex","T3",NA,"9/11/23",-0.102296481000567,-0.0557410262915969,"low","low","low nutrients","low herbivore","LN_LH_3"
3,"A","271","p9110681.jpg",3694778,"P9110681.jpg","Confirmed",100,489,5,"S","simple","T3",NA,"9/11/23",0.688626963013976,0.00244099294200653,"low","low","low nutrients","low herbivore","LN_LH_3"
3,"A","281","p9110701.jpg",3694788,"P9110701.jpg","Confirmed",100,215,11,"C","mix","T3",NA,"9/11/23",-0.117832925037061,-0.0442187050858336,"low","low","low nutrients","low herbivore","LN_LH_3"
3,"A","720","t2_185_ss.jpg",3512893,"T2_185_SS.jpg","Confirmed",100,185,10,"C","complex","T2",NA,"7/17/23",-0.163871772434126,0.167194561599336,"low","low","low nutrients","low herbivore","LN_LH_3"
3,"A","275","p9110689.jpg",3694782,"P9110689.jpg","Confirmed",100,156,4,"C","mix","T3",NA,"9/11/23",0.463734564807897,0.0417136732216397,"low","low","low nutrients","low herbivore","LN_LH_3"
3,"A","864","t2_499_ss.jpg",3513015,"T2_499_SS.jpg","Confirmed",100,499,12,"S","simple","T2",NA,"7/17/23",0.337103408752095,0.0481880867368235,"low","low","low nutrients","low herbivore","LN_LH_3"
3,"A","135","p2162958.jpg",4027804,"P2162958.jpg","Confirmed",100,548,15,"S","simple","T5",NA,"2/16/24",0.810396958677969,-0.611910989965164,"low","low","low nutrients","low herbivore","LN_LH_3"
3,"A","253","p9110638.jpg",3694758,"P9110638.jpg","Confirmed",100,440,7,"S","simple","T3",NA,"9/11/23",0.411241813310253,-0.201293455757278,"low","low","low nutrients","low herbivore","LN_LH_3"
3,"A","267","p9110673.jpg",3694774,"P9110673.jpg","Confirmed",100,537,12,"S","simple","T3",NA,"9/11/23",0.366603483030222,-0.222160882707102,"low","low","low nutrients","low herbivore","LN_LH_3"
3,"A","715","t2_180_ss.jpg",3512890,"T2_180_SS.jpg","Confirmed",100,180,6,"C","complex","T2",NA,"7/17/23",-0.472773020081672,0.332083586160815,"low","low","low nutrients","low herbivore","LN_LH_3"
3,"A","465","pc050748.jpg",3948718,"PC050748.jpg","Confirmed",100,442,2,"S","simple","T4",NA,"12/4/24",0.57941315847579,-0.282776863502392,"low","low","low nutrients","low herbivore","LN_LH_3"
3,"A","473","pc050768.jpg",3948735,"PC050768.jpg","Confirmed",100,134,14,"C","complex","T4",NA,"12/4/24",-0.202609765186384,-0.208851921197528,"low","low","low nutrients","low herbivore","LN_LH_3"
3,"A","136","p2162960.jpg",4027805,"P2162960.jpg","Confirmed",100,438,1,"S","mix","T5",NA,"2/16/24",0.547193097674011,0.320843546936802,"low","low","low nutrients","low herbivore","LN_LH_3"
3,"A","829","t2_442_ss.jpg",3512987,"T2_442_SS.jpg","Confirmed",100,442,2,"S","simple","T2",NA,"7/17/23",0.369126207803683,-0.0420564293991576,"low","low","low nutrients","low herbivore","LN_LH_3"
3,"A","886","t2_539_ss.jpg",3513036,"T2_539_SS.jpg","Confirmed",100,539,9,"S","mix","T2",NA,"7/17/23",0.290780058947138,-0.0626252292017491,"low","low","low nutrients","low herbivore","LN_LH_3"
3,"A","260","p9110653.jpg",3694765,"P9110653.jpg","Confirmed",100,96,9,"C","mix","T3",NA,"9/11/23",-0.135497187049405,0.0190943380980223,"low","low","low nutrients","low herbivore","LN_LH_3"
3,"A","139","p2162966.jpg",4027808,"P2162966.jpg","Confirmed",100,155,6,"C","complex","T5",NA,"2/16/24",0.154369764511886,-0.332114543428335,"low","low","low nutrients","low herbivore","LN_LH_3"
3,"A","262","p9110658.jpg",3694767,"P9110658.jpg","Confirmed",100,411,2,"S","simple","T3",NA,"9/11/23",0.406464366658714,0.12627326314668,"low","low","low nutrients","low herbivore","LN_LH_3"
3,"A","258","p9110647.jpg",3694763,"P9110647.jpg","Confirmed",100,102,8,"C","complex","T3",NA,"9/11/23",-0.165298512551962,-0.0311689312371896,"low","low","low nutrients","low herbivore","LN_LH_3"
3,"A","470","pc050760.jpg",3948729,"PC050760.jpg","Confirmed",100,391,5,"S","simple","T4",NA,"12/4/24",0.335180007426628,-0.121533564707917,"low","low","low nutrients","low herbivore","LN_LH_3"
3,"A","724","t2_190_ss.jpg",3512895,"T2_190_SS.jpg","Confirmed",100,190,3,"C","complex","T2",NA,"7/17/23",-0.37391361943799,0.17187563369692,"low","low","low nutrients","low herbivore","LN_LH_3"
3,"A","798","t2_391_ss.jpg",3512955,"T2_391_SS.jpg","Confirmed",100,391,5,"S","simple","T2",NA,"7/17/23",0.481425108412342,-0.240339603529057,"low","low","low nutrients","low herbivore","LN_LH_3"
3,"A","484","pc050797.jpg",3948757,"PC050797.jpg","Confirmed",100,185,10,"C","complex","T4",NA,"12/4/24",-0.0675368139689045,-0.14016661319414,"low","low","low nutrients","low herbivore","LN_LH_3"
3,"A","134","p2162956.jpg",4027803,"P2162956.jpg","Confirmed",100,440,7,"S","simple","T5",NA,"2/16/24",0.494127451939562,-0.384307715929488,"low","low","low nutrients","low herbivore","LN_LH_3"
3,"A","268","p9110674.jpg",3694775,"P9110674.jpg","Confirmed",100,499,12,"S","simple","T3",NA,"9/11/23",0.489296555526212,-0.0219264779952611,"low","low","low nutrients","low herbivore","LN_LH_3"
3,"A","269","p9110677.jpg",3694776,"P9110677.jpg","Confirmed",100,534,13,"S","mix","T3",NA,"9/11/23",0.482503615260757,-0.0962549262692575,"low","low","low nutrients","low herbivore","LN_LH_3"
3,"A","766","t2_256_ss.jpg",3512928,"T2_256_SS.jpg","Confirmed",100,256,8,"C","complex","T2",NA,"7/17/23",-0.186007098805213,-0.487117336062534,"low","low","low nutrients","low herbivore","LN_LH_3"
3,"A","270","p9110678.jpg",3694777,"P9110678.jpg","Confirmed",100,187,13,"C","mix","T3",NA,"9/11/23",-0.303483415914697,-0.185307354642975,"low","low","low nutrients","low herbivore","LN_LH_3"
3,"A","272","p9110682.jpg",3694779,"P9110682.jpg","Confirmed",100,391,5,"S","simple","T3",NA,"9/11/23",0.494301998047883,0.0196026576308047,"low","low","low nutrients","low herbivore","LN_LH_3"
3,"A","479","pc050781.jpg",3948747,"PC050781.jpg","Confirmed",100,155,6,"C","complex","T4",NA,"12/4/24",0.331942681624721,-0.221775497592334,"low","low","low nutrients","low herbivore","LN_LH_3"
3,"A","856","t2_489_ss.jpg",3513008,"T2_489_SS.jpg","Confirmed",100,489,5,"S","simple","T2",NA,"7/17/23",0.456815096209524,-0.160173792306553,"low","low","low nutrients","low herbivore","LN_LH_3"
3,"A","141","p2162970.jpg",4027810,"P2162970.jpg","Confirmed",100,537,12,"S","simple","T5",NA,"2/16/24",0.509734295217225,-0.654801542576498,"low","low","low nutrients","low herbivore","LN_LH_3"
3,"A","143","p2162977.jpg",4027813,"P2162977.jpg","Confirmed",100,185,10,"C","complex","T5",NA,"2/16/24",-0.0762670059797031,-0.116604874690701,"low","low","low nutrients","low herbivore","LN_LH_3"
3,"A","265","p9110669.jpg",3694772,"P9110669.jpg","Confirmed",100,123,14,"C","complex","T3",NA,"9/11/23",-0.0760681909510724,0.00245582369167699,"low","low","low nutrients","low herbivore","LN_LH_3"
3,"A","266","p9110670.jpg",3694773,"P9110670.jpg","Confirmed",100,134,14,"C","complex","T3",NA,"9/11/23",-0.188330488587186,-0.0201225912890643,"low","low","low nutrients","low herbivore","LN_LH_3"
3,"A","278","p9110694.jpg",3694785,"P9110694.jpg","Confirmed",100,548,15,"S","simple","T3",NA,"9/11/23",0.50390777865565,0.037845513381102,"low","low","low nutrients","low herbivore","LN_LH_3"
3,"A","279","p9110697.jpg",3694786,"P9110697.jpg","Confirmed",100,190,3,"C","complex","T3",NA,"9/11/23",-0.34149208729948,0.026083497788567,"low","low","low nutrients","low herbivore","LN_LH_3"
3,"A","133","p2162954.jpg",4027802,"P2162954.jpg","Confirmed",100,405,4,"S","mix","T5",NA,"2/16/24",0.648632214265135,-0.222610451436036,"low","low","low nutrients","low herbivore","LN_LH_3"
3,"A","472","pc050764.jpg",3948733,"PC050764.jpg","Confirmed",100,537,12,"S","simple","T4",NA,"12/4/24",0.463088519583486,-0.465262944573302,"low","low","low nutrients","low herbivore","LN_LH_3"
3,"A","257","p9110646.jpg",3694762,"P9110646.jpg","Confirmed",100,256,8,"C","complex","T3",NA,"9/11/23",-0.0130714166495234,-0.168636496966194,"low","low","low nutrients","low herbivore","LN_LH_3"
3,"A","827","t2_440_ss.jpg",3512985,"T2_440_SS.jpg","Confirmed",100,440,7,"S","simple","T2",NA,"7/17/23",0.508012555752558,-0.0503329604850951,"low","low","low nutrients","low herbivore","LN_LH_3"
3,"A","474","pc050769.jpg",3948737,"PC050769.jpg","Confirmed",100,123,14,"C","complex","T4",NA,"12/4/24",-0.159618180602386,-0.16010462921918,"low","low","low nutrients","low herbivore","LN_LH_3"
3,"A","137","p2162962.jpg",4027806,"P2162962.jpg","Confirmed",100,96,9,"C","mix","T5",NA,"2/16/24",-0.0936578394401427,-0.607970962417466,"low","low","low nutrients","low herbivore","LN_LH_3"
3,"A","683","t2_123_ss.jpg",3511949,"T2_123_SS.jpg","Confirmed",100,123,14,"C","complex","T2",NA,"7/17/23",-0.242207167415766,0.268020292905697,"low","low","low nutrients","low herbivore","LN_LH_3"
3,"A","274","p9110686.jpg",3694781,"P9110686.jpg","Confirmed",100,185,10,"C","complex","T3",NA,"9/11/23",-0.256689280139962,0.0213804443389877,"low","low","low nutrients","low herbivore","LN_LH_3"
3,"A","276","p9110690.jpg",3694783,"P9110690.jpg","Confirmed",100,405,4,"S","mix","T3",NA,"9/11/23",0.0635067638227081,-0.127418604761425,"low","low","low nutrients","low herbivore","LN_LH_3"
3,"A","131","p2162944.jpg",4027799,"P2162944.jpg","Confirmed",100,187,13,"C","mix","T5",NA,"2/16/24",-0.0941776028966665,-0.223389622955404,"low","low","low nutrients","low herbivore","LN_LH_3"
3,"A","628","pc061451.jpg",3952314,"PC061451.jpg","Confirmed",100,438,1,"S","mix","T4",NA,"12/6/24",0.256833804716467,-0.339474380649535,"low","low","low nutrients","low herbivore","LN_LH_3"
3,"A","738","t2_215_ss.jpg",3512905,"T2_215_SS.jpg","Confirmed",100,215,11,"C","mix","T2",NA,"7/17/23",-0.426838093457656,0.327182715909352,"low","low","low nutrients","low herbivore","LN_LH_3"
3,"A","471","pc050763.jpg",3948731,"PC050763.jpg","Confirmed",100,499,12,"S","simple","T4",NA,"12/4/24",0.424113879968603,-0.136653845460971,"low","low","low nutrients","low herbivore","LN_LH_3"
3,"A","255","p9110642.jpg",3694760,"P9110642.jpg","Confirmed",100,155,6,"C","complex","T3",NA,"9/11/23",-0.18833592934246,-0.0851935794689901,"low","low","low nutrients","low herbivore","LN_LH_3"
3,"A","776","t2_274_ss.jpg",3512936,"T2_274_SS.jpg","Confirmed",100,274,1,"C","mix","T2",NA,"7/17/23",-0.11250611576698,0.14164925362921,"low","low","low nutrients","low herbivore","LN_LH_3"
3,"A","486","pc050801.jpg",3948761,"PC050801.jpg","Confirmed",100,190,3,"C","complex","T4",NA,"12/4/24",-0.242342052747288,-0.376955114228867,"low","low","low nutrients","low herbivore","LN_LH_3"
3,"A","475","pc050772.jpg",3948739,"PC050772.jpg","Confirmed",100,187,13,"C","mix","T4",NA,"12/4/24",-0.0508904831630712,-0.287614543502468,"low","low","low nutrients","low herbivore","LN_LH_3"
3,"A","463","pc050744.jpg",3948714,"PC050744.jpg","Confirmed",100,548,15,"S","simple","T4",NA,"12/4/24",0.47673016202603,-0.105516690308929,"low","low","low nutrients","low herbivore","LN_LH_3"
3,"A","259","p9110651.jpg",3694764,"P9110651.jpg","Confirmed",100,539,9,"S","mix","T3",NA,"9/11/23",0.0666866738685536,0.0246638294571983,"low","low","low nutrients","low herbivore","LN_LH_3"
3,"A","478","pc050778.jpg",3948745,"PC050778.jpg","Confirmed",100,215,11,"C","mix","T4",NA,"12/4/24",-0.191311253420816,-0.164206887205407,"low","low","low nutrients","low herbivore","LN_LH_3"
3,"A","261","p9110657.jpg",3694766,"P9110657.jpg","Confirmed",100,442,2,"S","simple","T3",NA,"9/11/23",0.467847240790641,-0.0384814188621171,"low","low","low nutrients","low herbivore","LN_LH_3"
3,"A","140","p2162968.jpg",4027809,"P2162968.jpg","Confirmed",100,380,15,"S","simple","T5",NA,"2/16/24",0.763236129932173,-0.113182288554739,"low","low","low nutrients","low herbivore","LN_LH_3"
3,"A","142","p2162975.jpg",4027812,"P2162975.jpg","Confirmed",100,215,11,"C","mix","T5",NA,"2/16/24",-0.089381370432797,-0.509302663353325,"low","low","low nutrients","low herbivore","LN_LH_3"
3,"A","277","p9110693.jpg",3694784,"P9110693.jpg","Confirmed",100,380,15,"S","simple","T3",NA,"9/11/23",0.339626480096909,-0.0797293590066171,"low","low","low nutrients","low herbivore","LN_LH_3"
3,"A","132","p2162951.jpg",4027801,"P2162951.jpg","Confirmed",100,499,12,"S","simple","T5",NA,"2/16/24",0.601967887111751,-0.267148364870376,"low","low","low nutrients","low herbivore","LN_LH_3"
3,"A","665","t2_096_ss.jpg",3511874,"T2_096_SS.jpg","Confirmed",100,96,9,"C","mix","T2",NA,"7/17/23",-0.422687735996635,-0.49591941008127,"low","low","low nutrients","low herbivore","LN_LH_3"
3,"A","667","t2_102_ss.jpg",3511891,"T2_102_SS.jpg","Confirmed",100,102,8,"C","complex","T2",NA,"7/17/23",-0.0816539234409513,-0.442682894212735,"low","low","low nutrients","low herbivore","LN_LH_3"
