"site","urchin_stat","zone","Row.names","Image.ID","Image.name","Annotation.status","Points","Name","metacom_treatment","tile_number","complex_treatment","meta_treatment","time_point","file","site_treatment","site_code","metacom_site_code","MDS1","MDS2","nutrient_treat","herb_treat","nutrient_treat_sp","herb_treat_sp"
"Mornington","Barren","Deep","504",3792429,"PA200500.jpg","Confirmed",100,"PA200500.jpg",2,603,"complex","complex",1,"PA200500.jpg","Barren_Shallow","MBS","MBS_2",-0.486568304341709,0.0395465475446987,"low","high","low nutrients","high herbivore"
"Mornington","Barren","Deep","505",3792430,"PA200502.jpg","Confirmed",100,"PA200502.jpg",3,684,"complex","complex",1,"PA200502.jpg","Barren_Shallow","MBS","MBS_3",-0.316715527100045,-0.0997312143611511,"low","high","low nutrients","high herbivore"
"Mornington","Barren","Deep","514",3792439,"PA200515.jpg","Confirmed",100,"PA200515.jpg",15,400,"simple","mix",1,"PA200515.jpg","Barren_Shallow","MBS","MBS_15",-0.426487179342168,0.0145119224269698,"low","high","low nutrients","high herbivore"
"Mornington","Barren","Deep","68",3985449,"P1272177.jpg","Confirmed",100,"P1272177.jpg",8,802,"simple","simple",2,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T2/Mornington/P1272177.JPG","Barren_Shallow","MBS","MBS_8",-0.327156163451721,-0.0666111349844575,"low","high","low nutrients","high herbivore"
"Mornington","Barren","Deep","513",3792438,"PA200514.jpg","Confirmed",100,"PA200514.jpg",15,613,"complex","mix",1,"PA200514.jpg","Barren_Shallow","MBS","MBS_15",-0.4793488714987,0.0321849223783658,"low","high","low nutrients","high herbivore"
"Mornington","Barren","Deep","518",3792443,"PA200521.jpg","Confirmed",100,"PA200521.jpg",5,604,"complex","complex",1,"PA200521.jpg","Barren_Shallow","MBS","MBS_5",-0.689367474825709,-0.0564591908441994,"low","high","low nutrients","high herbivore"
"Mornington","Kelp","Deep","304",4229065,"P5270371.jpg","Confirmed",100,"P5270371.jpg",12,587,"complex","mix",4,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T4/bulk/Mornington/P5270371.JPG","Kelp_Deep","MKD","MKD_12",0.0540541717244802,0.139213588936328,"low","low","low nutrients","low herbivore"
"Mornington","Kelp","Deep","112",3985503,"P1272274.jpg","Confirmed",100,"P1272274.jpg",9,745,"simple","simple",2,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T2/Mornington/P1272274.JPG","Kelp_Deep","MKD","MKD_9",-0.525647916642982,-0.250246509774915,"low","low","low nutrients","low herbivore"
"Mornington","Kelp","Deep","154",4060853,"P3173725.jpg","Confirmed",100,"P3173725.jpg",4,34,"complex","complex",3,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T3/bulk/Mornington/P3173725.JPG","Kelp_Deep","MKD","MKD_4",0.243661724064946,0.385350848275394,"low","low","low nutrients","low herbivore"
"Mornington","Kelp","Deep","143",4060834,"P3173692.jpg","Confirmed",100,"P3173692.jpg",13,341,"simple","mix",3,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T3/bulk/Mornington/P3173692.JPG","Kelp_Deep","MKD","MKD_13",0.839802316453134,0.625575960623269,"low","low","low nutrients","low herbivore"
"Mornington","Kelp","Deep","159",4060875,"P3173739.jpg","Confirmed",100,"P3173739.jpg",8,462,"simple","simple",3,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T3/bulk/Mornington/P3173739.JPG","Kelp_Deep","MKD","MKD_8",0.935323279679507,0.57670665184233,"low","low","low nutrients","low herbivore"
"Mornington","Kelp","Deep","303",4229064,"P5270370.jpg","Confirmed",100,"P5270370.jpg",12,314,"simple","mix",4,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T4/bulk/Mornington/P5270370.JPG","Kelp_Deep","MKD","MKD_12",-0.141981016241929,0.406616595752338,"low","low","low nutrients","low herbivore"
"Mornington","Kelp","Deep","149",4060845,"P3173711.jpg","Confirmed",100,"P3173711.jpg",5,681,"complex","complex",3,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T3/bulk/Mornington/P3173711.JPG","Kelp_Deep","MKD","MKD_5",0.113463574755467,0.122700770744576,"low","low","low nutrients","low herbivore"
"Mornington","Kelp","Deep","161",4060884,"P3173743.jpg","Confirmed",100,"P3173743.jpg",9,746,"simple","simple",3,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T3/bulk/Mornington/P3173743.JPG","Kelp_Deep","MKD","MKD_9",-0.430047073662343,-0.288046658928675,"low","low","low nutrients","low herbivore"
"Mornington","Kelp","Deep","102",3985488,"P1272259.jpg","Confirmed",100,"P1272259.jpg",13,573,"complex","mix",2,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T2/Mornington/P1272259.JPG","Kelp_Deep","MKD","MKD_13",-0.702320545315593,-0.254707805733138,"low","low","low nutrients","low herbivore"
"Mornington","Kelp","Deep","340",4433656,"P7310301.jpg","Confirmed",100,"P7310301.jpg",15,317,"simple","mix",5,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T5/bulk/Mornington/P7310301.JPG","Kelp_Deep","MKD","MKD_15",-0.200589072554237,0.336938812392656,"low","low","low nutrients","low herbivore"
"Mornington","Kelp","Deep","105",3985496,"P1272264.jpg","Confirmed",100,"P1272264.jpg",1,555,"complex","complex",2,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T2/Mornington/P1272264.JPG","Kelp_Deep","MKD","MKD_1",-0.373967295238158,0.0195411866276852,"low","low","low nutrients","low herbivore"
"Mornington","Kelp","Deep","104",3985493,"P1272262.jpg","Confirmed",100,"P1272262.jpg",11,572,"complex","mix",2,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T2/Mornington/P1272262.JPG","Kelp_Deep","MKD","MKD_11",-0.326403656848713,-0.116514100559666,"low","low","low nutrients","low herbivore"
"Mornington","Kelp","Deep","310",4229071,"P5270383.jpg","Confirmed",100,"P5270383.jpg",15,317,"simple","mix",4,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T4/bulk/Mornington/P5270383.JPG","Kelp_Deep","MKD","MKD_15",0.248094326644692,0.532746449676998,"low","low","low nutrients","low herbivore"
"Mornington","Kelp","Deep","311",4229072,"P5270386.jpg","Confirmed",100,"P5270386.jpg",8,462,"simple","simple",4,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T4/bulk/Mornington/P5270386.JPG","Kelp_Deep","MKD","MKD_8",0.0214271582584957,0.0831970424326749,"low","low","low nutrients","low herbivore"
"Mornington","Kelp","Deep","145",4060838,"P3173698.jpg","Confirmed",100,"P3173698.jpg",15,317,"simple","mix",3,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T3/bulk/Mornington/P3173698.JPG","Kelp_Deep","MKD","MKD_15",0.452041238611425,0.363795800899599,"low","low","low nutrients","low herbivore"
"Mornington","Kelp","Deep","157",4060865,"P3173733.jpg","Confirmed",100,"P3173733.jpg",10,353,"simple","simple",3,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T3/bulk/Mornington/P3173733.JPG","Kelp_Deep","MKD","MKD_10",0.234164178456325,0.0989964547390658,"low","low","low nutrients","low herbivore"
"Mornington","Kelp","Deep","314",4229075,"P5270391.jpg","Confirmed",100,"P5270391.jpg",9,745,"simple","simple",4,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T4/bulk/Mornington/P5270391.JPG","Kelp_Deep","MKD","MKD_9",-0.30758481004431,-0.316243225540558,"low","low","low nutrients","low herbivore"
"Mornington","Kelp","Deep","315",4229076,"P5270393.jpg","Confirmed",100,"P5270393.jpg",6,808,"simple","simple",4,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T4/bulk/Mornington/P5270393.JPG","Kelp_Deep","MKD","MKD_6",0.0303708330402619,-0.0170338161345492,"low","low","low nutrients","low herbivore"
"Mornington","Kelp","Deep","305",4229066,"P5270375.jpg","Confirmed",100,"P5270375.jpg",13,341,"simple","mix",4,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T4/bulk/Mornington/P5270375.JPG","Kelp_Deep","MKD","MKD_13",0.169456991627331,0.201298541500644,"low","low","low nutrients","low herbivore"
"Mornington","Kelp","Deep","317",4229078,"P5270399.jpg","Confirmed",100,"P5270399.jpg",1,690,"complex","complex",4,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T4/bulk/Mornington/P5270399.JPG","Kelp_Deep","MKD","MKD_1",0.109877796230767,0.425845678220918,"low","low","low nutrients","low herbivore"
"Mornington","Kelp","Deep","318",4229079,"P5270401.jpg","Confirmed",100,"P5270401.jpg",1,555,"complex","complex",4,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T4/bulk/Mornington/P5270401.JPG","Kelp_Deep","MKD","MKD_1",-0.302997218555057,-0.381366601756422,"low","low","low nutrients","low herbivore"
"Mornington","Kelp","Deep","307",4229068,"P5270378.jpg","Confirmed",100,"P5270378.jpg",7,805,"simple","simple",4,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T4/bulk/Mornington/P5270378.JPG","Kelp_Deep","MKD","MKD_7",-0.101216245634069,0.285793251808556,"low","low","low nutrients","low herbivore"
"Mornington","Kelp","Deep","316",4229077,"P5270396.jpg","Confirmed",100,"P5270396.jpg",6,807,"simple","simple",4,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T4/bulk/Mornington/P5270396.JPG","Kelp_Deep","MKD","MKD_6",-0.237207548184614,-0.22087850482007,"low","low","low nutrients","low herbivore"
"Mornington","Kelp","Deep","320",4229081,"P5270407.jpg","Confirmed",100,"P5270407.jpg",5,694,"complex","complex",4,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T4/bulk/Mornington/P5270407.JPG","Kelp_Deep","MKD","MKD_5",-0.155711423487807,0.251256417384501,"low","low","low nutrients","low herbivore"
"Mornington","Kelp","Deep","103",3985490,"P1272261.jpg","Confirmed",100,"P1272261.jpg",11,316,"simple","mix",2,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T2/Mornington/P1272261.JPG","Kelp_Deep","MKD","MKD_11",-0.512877359606715,-0.181380922513708,"low","low","low nutrients","low herbivore"
"Mornington","Kelp","Deep","321",4229082,"P5270410.jpg","Confirmed",100,"P5270410.jpg",10,353,"simple","simple",4,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T4/bulk/Mornington/P5270410.JPG","Kelp_Deep","MKD","MKD_10",0.0537746153801568,0.391768035865293,"low","low","low nutrients","low herbivore"
"Mornington","Kelp","Deep","322",4229083,"P5270411.jpg","Confirmed",100,"P5270411.jpg",10,367,"simple","simple",4,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T4/bulk/Mornington/P5270411.JPG","Kelp_Deep","MKD","MKD_10",-0.0407623739895599,-0.325155867930553,"low","low","low nutrients","low herbivore"
"Mornington","Kelp","Deep","144",4060836,"P3173693.jpg","Confirmed",100,"P3173693.jpg",13,573,"complex","mix",3,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T3/bulk/Mornington/P3173693.JPG","Kelp_Deep","MKD","MKD_13",0.83994518507364,0.468612368680118,"low","low","low nutrients","low herbivore"
"Mornington","Kelp","Deep","313",4229074,"P5270390.jpg","Confirmed",100,"P5270390.jpg",9,746,"simple","simple",4,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T4/bulk/Mornington/P5270390.JPG","Kelp_Deep","MKD","MKD_9",-0.539706596773437,-0.017720810566188,"low","low","low nutrients","low herbivore"
"Mornington","Kelp","Deep","108",3985499,"P1272268.jpg","Confirmed",100,"P1272268.jpg",5,681,"complex","complex",2,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T2/Mornington/P1272268.JPG","Kelp_Deep","MKD","MKD_5",-0.187497576777025,0.0641113119654762,"low","low","low nutrients","low herbivore"
"Mornington","Kelp","Deep","146",4060840,"P3173699.jpg","Confirmed",100,"P3173699.jpg",15,584,"complex","mix",3,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T3/bulk/Mornington/P3173699.JPG","Kelp_Deep","MKD","MKD_15",0.160507467811144,0.252923384734968,"low","low","low nutrients","low herbivore"
"Mornington","Kelp","Deep","89",3985470,"P1272235.jpg","Confirmed",100,"P1272235.jpg",8,359,"simple","simple",2,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T2/Mornington/P1272235.JPG","Kelp_Deep","MKD","MKD_8",-0.699553108907277,-0.0846636846947497,"low","low","low nutrients","low herbivore"
"Mornington","Kelp","Deep","148",4060844,"P3173705.jpg","Confirmed",100,"P3173705.jpg",7,806,"simple","simple",3,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T3/bulk/Mornington/P3173705.JPG","Kelp_Deep","MKD","MKD_7",0.066900629573945,0.0494698395004105,"low","low","low nutrients","low herbivore"
"Mornington","Kelp","Deep","111",3985502,"P1272273.jpg","Confirmed",100,"P1272273.jpg",9,746,"simple","simple",2,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T2/Mornington/P1272273.JPG","Kelp_Deep","MKD","MKD_9",-0.817205078838166,-0.0553706573879217,"low","low","low nutrients","low herbivore"
"Mornington","Kelp","Deep","330",4433645,"P7310280.jpg","Confirmed",100,"P7310280.jpg",11,572,"complex","mix",5,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T5/bulk/Mornington/P7310280.JPG","Kelp_Deep","MKD","MKD_11",-0.243744112796162,0.527003606917337,"low","low","low nutrients","low herbivore"
"Mornington","Kelp","Deep","101",3985487,"P1272258.jpg","Confirmed",100,"P1272258.jpg",13,341,"simple","mix",2,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T2/Mornington/P1272258.JPG","Kelp_Deep","MKD","MKD_13",-0.811168354456725,-0.0681549218196792,"low","low","low nutrients","low herbivore"
"Mornington","Kelp","Deep","151",4060848,"P3173716.jpg","Confirmed",100,"P3173716.jpg",1,690,"complex","complex",3,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T3/bulk/Mornington/P3173716.JPG","Kelp_Deep","MKD","MKD_1",0.221511245658757,0.194168063014095,"low","low","low nutrients","low herbivore"
"Mornington","Kelp","Deep","152",4060850,"P3173717.jpg","Confirmed",100,"P3173717.jpg",1,555,"complex","complex",3,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T3/bulk/Mornington/P3173717.JPG","Kelp_Deep","MKD","MKD_1",0.14425733962683,0.18248785684737,"low","low","low nutrients","low herbivore"
"Mornington","Kelp","Deep","153",4060851,"P3173724.jpg","Confirmed",100,"P3173724.jpg",4,605,"complex","complex",3,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T3/bulk/Mornington/P3173724.JPG","Kelp_Deep","MKD","MKD_4",0.17599793301544,-0.00668917744732213,"low","low","low nutrients","low herbivore"
"Mornington","Kelp","Deep","96",3985477,"P1272249.jpg","Confirmed",100,"P1272249.jpg",3,672,"complex","complex",2,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T2/Mornington/P1272249.JPG","Kelp_Deep","MKD","MKD_3",0.161681230078665,0.324538992491627,"low","low","low nutrients","low herbivore"
"Mornington","Kelp","Deep","106",3985497,"P1272265.jpg","Confirmed",100,"P1272265.jpg",1,690,"complex","complex",2,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T2/Mornington/P1272265.JPG","Kelp_Deep","MKD","MKD_1",0.0066598840725061,-0.0140356170211355,"low","low","low nutrients","low herbivore"
"Mornington","Kelp","Deep","107",3985498,"P1272267.jpg","Confirmed",100,"P1272267.jpg",5,694,"complex","complex",2,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T2/Mornington/P1272267.JPG","Kelp_Deep","MKD","MKD_5",-0.336460134164014,0.106060115549405,"low","low","low nutrients","low herbivore"
"Mornington","Kelp","Deep","99",3985483,"P1272254.jpg","Confirmed",100,"P1272254.jpg",12,314,"simple","mix",2,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T2/Mornington/P1272254.JPG","Kelp_Deep","MKD","MKD_12",-0.0775223035475785,0.0703648692506617,"low","low","low nutrients","low herbivore"
"Mornington","Kelp","Deep","158",4060870,"P3173734.jpg","Confirmed",100,"P3173734.jpg",10,367,"simple","simple",3,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T3/bulk/Mornington/P3173734.JPG","Kelp_Deep","MKD","MKD_10",0.161592965477835,0.114940874765771,"low","low","low nutrients","low herbivore"
"Mornington","Kelp","Deep","520",3792445,"PA200525.jpg","Confirmed",100,"PA200525.jpg",1,690,"complex","complex",1,"PA200525.jpg","Kelp_Deep","MKD","MKD_1",-0.631715143192293,-0.0364797391468544,"low","low","low nutrients","low herbivore"
"Mornington","Kelp","Deep","521",3792446,"PA200527.jpg","Confirmed",100,"PA200527.jpg",11,572,"complex","mix",1,"PA200527.jpg","Kelp_Deep","MKD","MKD_11",-0.984187850049897,-0.0828697033447915,"low","low","low nutrients","low herbivore"
"Mornington","Kelp","Deep","522",3792447,"PA200528.jpg","Confirmed",100,"PA200528.jpg",11,316,"simple","mix",1,"PA200528.jpg","Kelp_Deep","MKD","MKD_11",-1.12388572472038,-0.104582449879317,"low","low","low nutrients","low herbivore"
"Mornington","Kelp","Deep","306",4229067,"P5270376.jpg","Confirmed",100,"P5270376.jpg",13,573,"complex","mix",4,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T4/bulk/Mornington/P5270376.JPG","Kelp_Deep","MKD","MKD_13",0.519509457914373,0.505320783891418,"low","low","low nutrients","low herbivore"
"Mornington","Kelp","Deep","113",3985504,"P1272277.jpg","Confirmed",100,"P1272277.jpg",4,34,"complex","complex",2,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T2/Mornington/P1272277.JPG","Kelp_Deep","MKD","MKD_4",-0.0785275882599742,0.131344419433987,"low","low","low nutrients","low herbivore"
"Mornington","Kelp","Deep","162",4060885,"P3173744.jpg","Confirmed",100,"P3173744.jpg",9,745,"simple","simple",3,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T3/bulk/Mornington/P3173744.JPG","Kelp_Deep","MKD","MKD_9",0.136657279559295,-0.0565328886966426,"low","low","low nutrients","low herbivore"
"Mornington","Kelp","Deep","163",4060887,"P3173749.jpg","Confirmed",100,"P3173749.jpg",2,692,"complex","complex",3,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T3/bulk/Mornington/P3173749.JPG","Kelp_Deep","MKD","MKD_2",0.65933311318795,0.35768242908217,"low","low","low nutrients","low herbivore"
"Mornington","Kelp","Deep","528",3792453,"PA200538.jpg","Confirmed",100,"PA200538.jpg",8,462,"simple","simple",1,"PA200538.jpg","Kelp_Deep","MKD","MKD_8",-1.12388572472038,-0.104582449879317,"low","low","low nutrients","low herbivore"
"Mornington","Kelp","Deep","165",4060891,"P3173753.jpg","Confirmed",100,"P3173753.jpg",14,364,"simple","mix",3,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T3/bulk/Mornington/P3173753.JPG","Kelp_Deep","MKD","MKD_14",0.235872145326433,0.240915248023459,"low","low","low nutrients","low herbivore"
"Mornington","Kelp","Deep","166",4060892,"P3173754.jpg","Confirmed",100,"P3173754.jpg",14,586,"complex","mix",3,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T3/bulk/Mornington/P3173754.JPG","Kelp_Deep","MKD","MKD_14",0.262385420119869,0.242017367422826,"low","low","low nutrients","low herbivore"
"Mornington","Kelp","Deep","156",4060861,"P3173730.jpg","Confirmed",100,"P3173730.jpg",3,672,"complex","complex",3,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T3/bulk/Mornington/P3173730.JPG","Kelp_Deep","MKD","MKD_3",0.209874345778999,0.140478419306773,"low","low","low nutrients","low herbivore"
"Mornington","Kelp","Deep","530",3792455,"PA200541.jpg","Confirmed",100,"PA200541.jpg",9,745,"simple","simple",1,"PA200541.jpg","Kelp_Deep","MKD","MKD_9",-1.12388572472038,-0.104582449879317,"low","low","low nutrients","low herbivore"
"Mornington","Kelp","Deep","350",4433666,"P7310327.jpg","Confirmed",100,"P7310327.jpg",10,353,"simple","simple",5,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T5/bulk/Mornington/P7310327.JPG","Kelp_Deep","MKD","MKD_10",-0.0964022593425198,-0.110684105504403,"low","low","low nutrients","low herbivore"
"Mornington","Kelp","Deep","351",4433667,"P7310334.jpg","Confirmed",100,"P7310334.jpg",2,692,"complex","complex",5,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T5/bulk/Mornington/P7310334.JPG","Kelp_Deep","MKD","MKD_2",-0.167982028777829,0.261290757512514,"low","low","low nutrients","low herbivore"
"Mornington","Kelp","Deep","352",4433668,"P7310335.jpg","Confirmed",100,"P7310335.jpg",2,696,"complex","complex",5,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T5/bulk/Mornington/P7310335.JPG","Kelp_Deep","MKD","MKD_2",-0.00467362905690955,0.490893128504205,"low","low","low nutrients","low herbivore"
"Mornington","Kelp","Deep","534",3793314,"PA200548.jpg","Confirmed",100,"PA200548.jpg",2,692,"complex","complex",1,"PA200548.jpg","Kelp_Deep","MKD","MKD_2",-0.822300240832104,-0.0521501333914048,"low","low","low nutrients","low herbivore"
"Mornington","Kelp","Deep","535",3793315,"PA200550.jpg","Confirmed",100,"PA200550.jpg",12,314,"simple","mix",1,"PA200550.jpg","Kelp_Deep","MKD","MKD_12",-0.797399846256252,0.0878610670452004,"low","low","low nutrients","low herbivore"
"Mornington","Kelp","Deep","524",3792449,"PA200531.jpg","Confirmed",100,"PA200531.jpg",6,808,"simple","simple",1,"PA200531.jpg","Kelp_Deep","MKD","MKD_6",-1.12388572472038,-0.104582449879317,"low","low","low nutrients","low herbivore"
"Mornington","Kelp","Deep","319",4229080,"P5270404.jpg","Confirmed",100,"P5270404.jpg",5,681,"complex","complex",4,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T4/bulk/Mornington/P5270404.JPG","Kelp_Deep","MKD","MKD_5",0.0019368678136424,-0.0787909478942025,"low","low","low nutrients","low herbivore"
"Mornington","Kelp","Deep","538",3793318,"PA200554.jpg","Confirmed",100,"PA200554.jpg",13,341,"simple","mix",1,"PA200554.jpg","Kelp_Deep","MKD","MKD_13",-1.12388572472038,-0.104582449879317,"low","low","low nutrients","low herbivore"
"Mornington","Kelp","Deep","539",3793319,"PA200556.jpg","Confirmed",100,"PA200556.jpg",14,586,"complex","mix",1,"PA200556.jpg","Kelp_Deep","MKD","MKD_14",-0.644124055960625,0.0735918105527483,"low","low","low nutrients","low herbivore"
"Mornington","Kelp","Deep","95",3985476,"P1272248.jpg","Confirmed",100,"P1272248.jpg",3,661,"complex","complex",2,"/Users/icarus3/Dropbox/UNIMELB/PhD Work/Projects/4_Herbiv_experiment/Exp_3_OCT2022/Data/PPB_Data/Photos/T2/Mornington/P1272248.JPG","Kelp_Deep","MKD","MKD_3",0.0837066757342651,0.148913533770403,"low","low","low nutrients","low herbivore"
